[2026-05-08T14:44:29Z INFO  vmp] lift fn_00108f6c @ 0x108f6c  in=86 out_ir=123 skipped=2 (2%) notes=2
[2026-05-08T14:44:29Z INFO  vmp] lift fn_001090c4 @ 0x1090c4  in=86 out_ir=123 skipped=2 (2%) notes=2
[2026-05-08T14:44:29Z INFO  vmp] lift fn_0010921c @ 0x10921c  in=85 out_ir=121 skipped=2 (2%) notes=2
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00109370 @ 0x109370  in=2 out_ir=3 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00109378 @ 0x109378  in=85 out_ir=121 skipped=2 (2%) notes=2
[2026-05-08T14:44:29Z INFO  vmp] lift fn_001094cc @ 0x1094cc  in=20 out_ir=32 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_0010951c @ 0x10951c  in=102 out_ir=139 skipped=2 (1%) notes=2
[2026-05-08T14:44:29Z INFO  vmp] lift fn_001096b4 @ 0x1096b4  in=12 out_ir=20 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_001096e4 @ 0x1096e4  in=27 out_ir=40 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00109750 @ 0x109750  in=7 out_ir=8 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_0010976c @ 0x10976c  in=132 out_ir=183 skipped=2 (1%) notes=2
[2026-05-08T14:44:29Z INFO  vmp] lift fn_0010997c @ 0x10997c  in=139 out_ir=207 skipped=11 (7%) notes=11
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00109ba8 @ 0x109ba8  in=71 out_ir=111 skipped=4 (5%) notes=4
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00109cc4 @ 0x109cc4  in=37 out_ir=65 skipped=2 (5%) notes=2
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00109d58 @ 0x109d58  in=94 out_ir=136 skipped=6 (6%) notes=6
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00109ed0 @ 0x109ed0  in=5 out_ir=6 skipped=1 (20%) notes=1
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00109ee4 @ 0x109ee4  in=37 out_ir=57 skipped=1 (2%) notes=1
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00109f78 @ 0x109f78  in=36 out_ir=56 skipped=1 (2%) notes=1
[2026-05-08T14:44:29Z INFO  vmp] lift fn_0010a008 @ 0x10a008  in=144 out_ir=205 skipped=10 (6%) notes=10
[2026-05-08T14:44:29Z INFO  vmp] lift fn_0010a248 @ 0x10a248  in=3 out_ir=3 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_0010a254 @ 0x10a254  in=61 out_ir=82 skipped=4 (6%) notes=4
[2026-05-08T14:44:29Z INFO  vmp] lift fn_0010a348 @ 0x10a348  in=58 out_ir=94 skipped=2 (3%) notes=2
[2026-05-08T14:44:29Z INFO  vmp] lift fn_0010a430 @ 0x10a430  in=58 out_ir=94 skipped=2 (3%) notes=2
[2026-05-08T14:44:29Z INFO  vmp] lift fn_0010a518 @ 0x10a518  in=545 out_ir=750 skipped=37 (6%) notes=37
[2026-05-08T14:44:29Z INFO  vmp] lift fn_0010ad9c @ 0x10ad9c  in=15 out_ir=15 skipped=2 (13%) notes=2
[2026-05-08T14:44:29Z INFO  vmp] lift fn_0010add8 @ 0x10add8  in=4 out_ir=5 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_0010ade8 @ 0x10ade8  in=46 out_ir=50 skipped=20 (43%) notes=20
[2026-05-08T14:44:29Z INFO  vmp] lift fn_0010aea0 @ 0x10aea0  in=43 out_ir=46 skipped=20 (46%) notes=20
[2026-05-08T14:44:29Z INFO  vmp] lift fn_0010af4c @ 0x10af4c  in=5 out_ir=8 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_0010af60 @ 0x10af60  in=13 out_ir=16 skipped=2 (15%) notes=2
[2026-05-08T14:44:29Z INFO  vmp] lift fn_0010af94 @ 0x10af94  in=95 out_ir=140 skipped=20 (21%) notes=20
[2026-05-08T14:44:29Z INFO  vmp] lift fn_0010b110 @ 0x10b110  in=86 out_ir=126 skipped=11 (12%) notes=11
[2026-05-08T14:44:29Z INFO  vmp] lift fn_0010b268 @ 0x10b268  in=38 out_ir=61 skipped=3 (7%) notes=3
[2026-05-08T14:44:29Z INFO  vmp] lift fn_0010b300 @ 0x10b300  in=15 out_ir=23 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_0010b33c @ 0x10b33c  in=87 out_ir=144 skipped=4 (4%) notes=4
